

"Area","Area_Id","Variable_Name","Variable_Id","Year","Value","Symbol","Md"
"Argentina",32,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,3.3431788095,"E","","0"
"Argentina",32,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,3.6174929762,"E","","0"
"Argentina",32,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,3.9972962991,"E","","0"
"Argentina",32,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,4.3013329681,"I","","0"
"Argentina",32,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.3013329681,"I","","0"
"Argentina",32,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,2.4559481421,"I","","0"
"Argentina",32,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,2.5889544583,"I","","0"
"Argentina",32,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,2.9214702489,"I","","0"
"Argentina",32,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,3.1874828814,"I","","0"
"Argentina",32,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,3.1874828814,"I","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,1992,7.8860734541,"E","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,1997,8.1273637776,"E","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,2002,8.7942294014,"E","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,2007,9.7175421959,"E","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,2012,10.4566640772,"E","","0"
"Argentina",32,"SDG 6.4.2. Water Stress",4550,2017,10.4566640772,"E","","0"
"Argentina",32,"SDG 6.4.1. Water Use Efficiency",4551,1997,12.1844518106,"I","","0"
"Argentina",32,"SDG 6.4.1. Water Use Efficiency",4551,2002,9.2497026316,"I","","0"
"Argentina",32,"SDG 6.4.1. Water Use Efficiency",4551,2007,12.2915076474,"I","","0"
"Argentina",32,"SDG 6.4.1. Water Use Efficiency",4551,2012,13.0852194986,"I","","0"
"Argentina",32,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.6165637946,"I","","0"
"Argentina",32,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.0807698546,"E","","0"
"Argentina",32,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.1096187224,"E","","0"
"Argentina",32,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.156627144,"E","","0"
"Argentina",32,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.1194985335,"E","","0"
"Argentina",32,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1182923643,"E","","0"
"Argentina",32,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,29.856348455,"E","","0"
"Argentina",32,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,22.932636843,"E","","0"
"Argentina",32,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,35.9563172417,"E","","0"
"Argentina",32,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,36.6709421629,"E","","0"
"Argentina",32,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,32.6395950352,"E","","0"
"Argentina",32,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,55.7883861631,"E","","0"
"Argentina",32,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,39.0865313999,"E","","0"
"Argentina",32,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,51.4046339125,"E","","0"
"Argentina",32,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,58.8612358917,"E","","0"
"Argentina",32,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,65.0549562883,"E","","0"
"Armenia",51,"Total population",4104,1992,3442.817,"X","","0"
"Armenia",51,"Total population",4104,1997,3133.089,"X","","0"
"Armenia",51,"Total population",4104,2002,3033.978,"X","","0"
"Armenia",51,"Total population",4104,2007,2932.618,"X","","0"
"Armenia",51,"Total population",4104,2012,2884.234,"X","","0"
"Armenia",51,"Total population",4104,2017,2944.791,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,1992,1.251990701E9,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,1997,1.747514993E9,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,2002,2.534163311E9,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,2007,9.817806812E9,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,2012,1.0619320693E10,"X","","0"
"Armenia",51,"Gross Domestic Product (GDP)",4112,2017,1.1527458713E10,"X","","0"
"Armenia",51,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,23.8125884927,"E","","0"
"Armenia",51,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,22.293731497,"E","","0"
"Armenia",51,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,38.7694684001,"E","","0"
"Armenia",51,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,37.8555798687,"E","","0"
"Armenia",51,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,36.8773329901,"E","","0"
"Armenia",51,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,22.0311494401,"I","","0"
"Armenia",51,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,14.6737031793,"E","","0"
"Armenia",51,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,24.3274552709,"E","","0"
"Armenia",51,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,27.1334792123,"E","","0"
"Armenia",51,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,27.3780409319,"E","","0"
"Armenia",51,"SDG 6.4.2. Water Stress",4550,1997,37.3209602582,"E","","0"
"Armenia",51,"SDG 6.4.2. Water Stress",4550,2002,34.9404881985,"E","","0"
"Armenia",51,"SDG 6.4.2. Water Stress",4550,2007,60.7625579988,"E","","0"
"Armenia",51,"SDG 6.4.2. Water Stress",4550,2012,59.3302400646,"E","","0"
"Armenia",51,"SDG 6.4.2. Water Stress",4550,2017,57.7970546702,"E","","0"
"Armenia",51,"SDG 6.4.1. Water Use Efficiency",4551,1997,0.9911500642,"I","","0"
"Armenia",51,"SDG 6.4.1. Water Use Efficiency",4551,2002,2.2095662575,"I","","0"
"Armenia",51,"SDG 6.4.1. Water Use Efficiency",4551,2007,2.5871338335,"E","","0"
"Armenia",51,"SDG 6.4.1. Water Use Efficiency",4551,2012,2.6454839648,"E","","0"
"Armenia",51,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.2605190122,"E","","0"
"Armenia",51,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.2603730985,"E","","0"
"Armenia",51,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.4698988262,"E","","0"
"Armenia",51,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.3934549267,"E","","0"
"Armenia",51,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.359128397,"E","","0"
"Armenia",51,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.3006164251,"E","","0"
"Armenia",51,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,7.5849721199,"E","","0"
"Armenia",51,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,17.448563067,"E","","0"
"Armenia",51,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,22.422131202,"E","","0"
"Armenia",51,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,9.8239983138,"E","","0"
"Armenia",51,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,19.7188700513,"E","","0"
"Armenia",51,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,1.6982545178,"E","","0"
"Armenia",51,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,3.788346668,"E","","0"
"Armenia",51,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,4.3587844376,"E","","0"
"Armenia",51,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,7.8970745561,"E","","0"
"Armenia",51,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,10.2060262081,"E","","0"
"Australia",36,"Total population",4104,1992,17402.173,"X","","0"
"Australia",36,"Total population",4104,1997,18387.214,"X","","0"
"Australia",36,"Total population",4104,2002,19401.368,"X","","0"
"Australia",36,"Total population",4104,2007,20916.344,"X","","0"
"Australia",36,"Total population",4104,2012,22903.948,"X","","0"
"Australia",36,"Total population",4104,2017,24584.62,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,1992,3.26067303232E11,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,1997,4.36474491235E11,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,2002,4.35171313118E11,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,2007,9.85139395309E11,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,2012,1.590707559043E12,"X","","0"
"Australia",36,"Gross Domestic Product (GDP)",4112,2017,1.416105432089E12,"X","","0"
"Australia",36,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,4.4569512195,"E","","0"
"Australia",36,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,4.2197730352,"E","","0"
"Australia",36,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,3.2849796748,"E","","0"
"Australia",36,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,3.1338753388,"E","","0"
"Australia",36,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,3.2408536585,"E","","0"
"Australia",36,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,3.131300813,"I","","0"
"Australia",36,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,2.9131097561,"I","","0"
"Australia",36,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,1.987195122,"I","","0"
"Australia",36,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,1.9485772358,"E","","0"
"Australia",36,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,2.1341463415,"E","","0"
"Australia",36,"SDG 6.4.2. Water Stress",4550,1997,8.8171290712,"E","","0"
"Australia",36,"SDG 6.4.2. Water Stress",4550,2002,8.3479225305,"E","","0"
"Australia",36,"SDG 6.4.2. Water Stress",4550,2007,6.498632891,"E","","0"
"Australia",36,"SDG 6.4.2. Water Stress",4550,2012,6.1997051334,"E","","0"
"Australia",36,"SDG 6.4.2. Water Stress",4550,2017,6.4113389626,"E","","0"
"Australia",36,"SDG 6.4.1. Water Use Efficiency",4551,2007,56.133785729,"I","","0"
"Australia",36,"SDG 6.4.1. Water Use Efficiency",4551,2012,66.2737265852,"I","","0"
"Australia",36,"SDG 6.4.1. Water Use Efficiency",4551,2017,72.2797509034,"E","","0"
"Australia",36,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.4451300917,"E","","0"
"Australia",36,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.3797794294,"E","","0"
"Australia",36,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.4699458481,"E","","0"
"Australia",36,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,81.8597554594,"E","","0"
"Australia",36,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,96.0353495176,"E","","0"
"Australia",36,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,95.999319393,"E","","0"
"Australia",36,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,106.2610897469,"E","","0"
"Australia",36,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,130.6561449677,"I","","0"
"Australia",36,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,163.288880281,"E","","0"
"Australia",36,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,213.6623157719,"E","","0"
"Australia",36,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,267.9002193823,"E","","0"
"Austria",40,"Total population",4104,1992,7830.933,"X","","0"
"Austria",40,"Total population",4104,1997,8032.876,"X","","0"
"Austria",40,"Total population",4104,2002,8134.412,"X","","0"
"Austria",40,"Total population",4104,2007,8313.737,"X","","0"
"Austria",40,"Total population",4104,2012,8502.227,"X","","0"
"Austria",40,"Total population",4104,2017,8819.901,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,1992,1.95071775656E11,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,1997,2.1278626675E11,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,2002,2.13387477629E11,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,2007,3.88671495783E11,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,2012,4.09425234155E11,"X","","0"
"Austria",40,"Gross Domestic Product (GDP)",4112,2017,4.18316161096E11,"X","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,4.7127413127,"I","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,4.6872586873,"E","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,4.6036036036,"E","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,4.5336229086,"I","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,4.4916344916,"I","","0"
"Austria",40,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,4.4916344916,"I","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.1287001287,"I","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.1287001287,"E","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.1287001287,"E","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.1102799228,"I","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.0992277992,"I","","0"
"Austria",40,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0992277992,"I","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,1992,10.118264714,"E","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,1997,10.0635534678,"E","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,2002,9.8839458414,"E","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,2007,9.7336971539,"E","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,2012,9.6435479414,"E","","0"
"Austria",40,"SDG 6.4.2. Water Stress",4550,2017,9.6435479414,"E","","0"
"Austria",40,"SDG 6.4.1. Water Use Efficiency",4551,1997,67.1770648176,"I","","0"
"Austria",40,"SDG 6.4.1. Water Use Efficiency",4551,2002,78.500721439,"I","","0"
"Austria",40,"SDG 6.4.1. Water Use Efficiency",4551,2007,93.7620087766,"I","","0"
"Austria",40,"SDG 6.4.1. Water Use Efficiency",4551,2012,94.2851558346,"I","","0"
"Austria",40,"SDG 6.4.1. Water Use Efficiency",4551,2017,100.732937341,"I","","0"
"Austria",40,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,2.6927215731,"E","","0"
"Austria",40,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,2.1387619582,"E","","0"
"Austria",40,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,3.1475846632,"E","","0"
"Austria",40,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,3.4843359298,"E","","0"
"Austria",40,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,3.3647163088,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,22.5966680856,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,24.7835527115,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,27.5016015752,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,33.0317916113,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,31.812289644,"E","","0"
"Austria",40,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,33.9898804513,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,224.5649286871,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,252.8366462637,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,312.9345428794,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,374.9097324955,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,337.8478191659,"E","","0"
"Austria",40,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,360.9824208953,"E","","0"
"Azerbaijan",31,"Total population",4104,1992,7471.926,"X","","0"
"Azerbaijan",31,"Total population",4104,1997,7925.668,"X","","0"
"Azerbaijan",31,"Total population",4104,2002,8277.061,"X","","0"
"Azerbaijan",31,"Total population",4104,2007,8724.243,"X","","0"
"Azerbaijan",31,"Total population",4104,2012,9264.692,"X","","0"
"Azerbaijan",31,"Total population",4104,2017,9845.32,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,1992,5.297112234E9,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,1997,3.962337296E9,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,2002,6.236045524E9,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,2007,3.3049426816E10,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,2012,6.967991351E10,"X","","0"
"Azerbaijan",31,"Gross Domestic Product (GDP)",4112,2017,4.0866632048E10,"X","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,46.7253064167,"E","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,36.1009372747,"E","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,29.0555155011,"E","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,35.3857245854,"E","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,34.5205479452,"E","","0"
"Azerbaijan",31,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,36.8611391492,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,31.5212689257,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,26.687815429,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,18.387887527,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,24.7469358327,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,25.6294160058,"E","","0"
"Azerbaijan",31,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,26.7339581831,"E","","0"
"Azerbaijan",31,"SDG 6.4.2. Water Stress",4550,1992,71.547803047,"E","","0"
"Azerbaijan",31,"SDG 6.4.2. Water Stress",4550,1997,55.2793111062,"E","","0"
