"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Bangladesh","Total population (1000 inhab)",1992,107983.704,"X",,1997,120160.564,"X",,2002,132478.086,"X",,2007,142660.376,"X",,2012,151005.739,"X",,2017,159685.424,"X",,,,"",
"Bangladesh","Gross Domestic Product (GDP) (current US$)",1992,3.0690544964E10,"X",,1997,4.1169352757E10,"X",,2002,4.719475539E10,"X",,2007,7.9825872642E10,"X",,2012,1.28899307875E11,"X",,2017,2.45633488923E11,"X",,,,"",
"Bangladesh","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,2012,2.9233141434,"I",,2017,2.9233141434,"I",,,,"",
"Bangladesh","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,2012,2.5671702123,"I",,2017,2.5671702123,"I",,,,"",
"Bangladesh","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,2012,5.7233394816,"E",,2017,5.7233394816,"E",,,,"",
"Bangladesh","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,4.127227605,"I",,2017,5.7151948158,"I",,,,"",
"Bangladesh","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.6567599999,"E",,2017,0.7455270943,"E",,,,"",
"Bangladesh","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,29.6721422677,"E",,1997,31.7263806762,"E",,2002,34.8525466908,"E",,2007,38.3077986202,"E",,2012,50.5187964995,"E",,2017,76.684806136,"E",,,,"",
"Bangladesh","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,13.968380072,"E",,1997,13.9199405221,"E",,2002,15.2835464154,"E",,2007,18.7862945757,"E",,2012,24.5711780247,"E",,2017,34.0201760685,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Barbados","Total population (1000 inhab)",1992,262.886,"X",,1997,268.187,"X",,2002,273.425,"X",,2007,278.7,"X",,2012,283.701,"X",,2017,286.232,"X",,,,"",
"Barbados","Gross Domestic Product (GDP) (current US$)",1992,1.970028303E9,"X",,1997,2.588836721E9,"X",,2002,3.200677486E9,"X",,2007,4.674E9,"X",,2012,4.610095995E9,"X",,2017,4.978153889E9,"X",,,,"",
"Barbados","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,93.75,"I",,1997,101.25,"E",,2002,101.25,"E",,2007,87.5,"I",,2012,87.5,"I",,2017,87.5,"I",,,,"",
"Barbados","Agricultural water withdrawal as % of total renewable water resources (%)",1992,68.5,"I",,1997,68.5,"I",,2002,68.5,"I",,2007,68.5,"I",,2012,68.5,"I",,2017,68.5,"I",,,,"",
"Barbados","SDG 6.4.2. Water Stress (%)",1992,93.75,"I",,1997,101.25,"E",,2002,101.25,"E",,2007,87.5,"I",,2012,87.5,"I",,2017,87.5,"I",,,,"",
"Barbados","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,55.5071870847,"I",,2012,50.2470203519,"I",,2017,52.0969395628,"I",,,,"",
"Barbados","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.6509925024,"E",,2012,0.7196018612,"E",,2017,0.9119304489,"E",,,,"",
"Barbados","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,87.8201719751,"E",,2002,85.4215270706,"E",,2007,107.9707298587,"E",,2012,88.5093856218,"E",,2017,82.5368106445,"E",,,,"",
"Barbados","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,151.4933867092,"E",,2002,164.8425773848,"E",,2007,189.5494619802,"E",,2012,174.0908137828,"E",,2017,182.9075044996,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Belarus","Total population (1000 inhab)",1992,10154.334,"X",,1997,10009.394,"X",,2002,9745.923,"X",,2007,9480.515,"X",,2012,9417.046,"X",,2017,9450.231,"X",,,,"",
"Belarus","Gross Domestic Product (GDP) (current US$)",1992,1.8353681998E10,"X",,1997,1.4574579172E10,"X",,2002,1.5088618674E10,"X",,2007,4.6807243743E10,"X",,2012,6.5685908728E10,"X",,2017,5.4725418814E10,"X",,,,"",
"Belarus","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,1997,3.3208981002,"I",,2002,3.0822107081,"I",,2007,2.8373056995,"I",,2012,2.6344271733,"I",,2017,2.4127806563,"E",,,,"",
"Belarus","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.893955095,"I",,2002,0.7405872193,"I",,2007,0.7492227979,"I",,2012,0.8341968912,"I",,2017,0.7443868739,"E",,,,"",
"Belarus","SDG 6.4.2. Water Stress (%)",,,"",,1997,6.3375082399,"E",,2002,5.8820039552,"E",,2007,5.4146341463,"E",,2012,5.0274664909,"E",,2017,4.6044825313,"E",,,,"",
"Belarus","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,29.840030687,"I",,2017,32.0274132721,"E",,,,"",
"Belarus","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.0773445933,"E",,2017,0.0659447779,"E",,,,"",
"Belarus","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,12.196369048,"E",,2002,15.9150672166,"E",,2007,28.9267019825,"E",,2012,39.3134883714,"E",,2017,35.1418820482,"E",,,,"",
"Belarus","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,10.730140494,"E",,2002,16.0551800804,"E",,2007,28.2131146876,"E",,2012,47.3336364818,"E",,2017,55.7285284788,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Belgium","Total population (1000 inhab)",1992,10016.0,"X",,1997,10193.0,"X",,2002,10364.885,"X",,2007,10697.572,"X",,2012,11085.358,"X",,2017,11419.748,"X",,,,"",
"Belgium","Gross Domestic Product (GDP) (current US$)",1992,2.34791878134E11,"X",,1997,2.5270474889E11,"X",,2002,2.57169518031E11,"X",,2007,4.70300114626E11,"X",,2012,4.96181260258E11,"X",,2017,5.04250025367E11,"X",,,,"",
"Belgium","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,45.9397814208,"I",,1997,42.0218579235,"E",,2002,36.8071038251,"E",,2007,33.956284153,"E",,2012,28.9617486339,"E",,2017,21.825136612,"I",,,,"",
"Belgium","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.4493989071,"I",,1997,0.087431694,"E",,2002,0.2087431694,"E",,2007,0.2016393443,"E",,2012,0.1967213115,"E",,2017,0.2459016393,"I",,,,"",
"Belgium","SDG 6.4.2. Water Stress (%)",1992,103.2798525799,"E",,1997,94.4717444717,"E",,2002,82.7481572482,"E",,2007,76.3390663391,"E",,2012,65.1105651106,"E",,2017,49.0663390663,"E",,,,"",
"Belgium","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,60.8143877066,"I",,2012,78.7330364054,"I",,2017,106.0715151741,"I",,,,"",
"Belgium","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,1.2027611737,"E",,2012,1.1769284461,"E",,2017,0.7948534201,"E",,,,"",
"Belgium","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,9.4493608793,"E",,1997,11.3437649284,"E",,2002,13.432859842,"E",,2007,15.7157478474,"E",,2012,18.4219177611,"E",,2017,25.4668315183,"E",,,,"",
"Belgium","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,253.5744657126,"E",,1997,248.6016591292,"E",,2002,343.0963621169,"E",,2007,400.336918172,"E",,2012,434.7178434507,"E",,2017,462.6053234475,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Belize","Total population (1000 inhab)",1992,194.324,"X",,1997,221.58,"X",,2002,262.378,"X",,2007,299.025,"X",,2012,338.0,"X",,2017,375.769,"X",,,,"",
"Belize","Gross Domestic Product (GDP) (current US$)",1992,5.18239092E8,"X",,1997,6.54314354E8,"X",,2002,9.25063215E8,"X",,2007,1.271599933E9,"X",,2012,1.52289979E9,"X",,2017,1.836593466E9,"X",,,,"",
"Belize","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.1630878477,"E",,1997,0.3456558165,"E",,2002,0.4647096715,"E",,2007,0.4647096715,"E",,2012,0.4647096715,"E",,2017,0.4647096715,"E",,,,"",
"Belize","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.0904880218,"I",,1997,0.2192746059,"E",,2002,0.3147142726,"E",,2007,0.3147142726,"E",,2012,0.3147142726,"E",,2017,0.3147142726,"E",,,,"",
"Belize","SDG 6.4.2. Water Stress (%)",1992,0.4422948942,"E",,1997,0.9374199546,"E",,2002,1.2602944847,"E",,2007,1.2602944847,"E",,2012,1.2602944847,"E",,2017,1.2602944847,"E",,,,"",
"Belize","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,8.1795024142,"I",,2002,8.9515036522,"I",,2007,11.2746848693,"I",,2012,12.3203525362,"I",,2017,13.2831854041,"I",,,,"",
"Belize","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.1386549037,"E",,2002,0.1235852354,"E",,2007,0.1475097108,"E",,2012,0.1753038224,"E",,2017,0.1455672123,"E",,,,"",
"Belize","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,14.6338809643,"E",,1997,7.1735958124,"E",,2002,7.4825432681,"E",,2007,10.1844801539,"E",,2012,11.7079215108,"E",,2017,8.6198148325,"E",,,,"",
"Belize","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,55.544641123,"E",,1997,43.9866559856,"E",,2002,64.650765043,"E",,2007,80.0651340627,"E",,2012,86.3295516382,"E",,2017,100.7811275477,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Benin","Total population (1000 inhab)",1992,5331.803,"X",,1997,6281.639,"X",,2002,7295.394,"X",,2007,8454.793,"X",,2012,9729.249,"X",,2017,11175.198,"X",,,,"",
"Benin","Gross Domestic Product (GDP) (current US$)",1992,2.283484177E9,"X",,1997,2.451384217E9,"X",,2002,3.054599761E9,"X",,2007,5.969435195E9,"X",,2012,8.117076858E9,"X",,2017,9.269331673E9,"X",,,,"",
"Benin","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.5447612732,"E",,1997,0.5433605803,"E",,2002,0.4926108374,"I",,2007,0.4926108374,"I",,2012,0.4926108374,"I",,2017,0.4926108374,"I",,,,"",
"Benin","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.3397120121,"I",,1997,0.3058517837,"I",,2002,0.2235695339,"I",,2007,0.2235695339,"I",,2012,0.2235695339,"I",,2017,0.2235695339,"I",,,,"",
"Benin","SDG 6.4.2. Water Stress (%)",1992,1.0784883721,"E",,1997,1.0757153574,"E",,2002,0.975243811,"E",,2007,0.975243811,"E",,2012,0.975243811,"E",,2017,0.975243811,"E",,,,"",
"Benin","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,17.9654837753,"I",,2002,23.37349399,"I",,2007,21.1382051,"I",,2012,20.94717801,"I",,2017,27.2619013336,"I",,,,"",
"Benin","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0782145816,"E",,2002,0.0909307226,"E",,2007,0.2519354766,"E",,2012,0.2505028199,"E",,2017,0.3265373411,"E",,,,"",
"Benin","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,15.9354367336,"E",,1997,43.0063942469,"E",,2002,46.5652022325,"E",,2007,46.6415449831,"E",,2012,45.3482823104,"E",,2017,64.6204297392,"E",,,,"",
"Benin","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,46.2615902829,"E",,1997,39.5538751293,"E",,2002,37.0098155374,"E",,2007,26.1463643327,"E",,2012,24.5207635533,"E",,2017,30.492457357,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Bhutan","Total population (1000 inhab)",1992,534.516,"X",,1997,551.709,"X",,2002,616.018,"X",,2007,664.876,"X",,2012,701.581,"X",,2017,745.563,"X",,,,"",
"Bhutan","Gross Domestic Product (GDP) (current US$)",1992,2.34703243E8,"X",,1997,3.56322548E8,"X",,2002,5.37046607E8,"X",,2007,1.196090841E9,"X",,2012,1.823690131E9,"X",,2017,2.528009185E9,"X",,,,"",
"Bhutan","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,2012,0.4332051282,"I",,2017,0.4332051282,"I",,,,"",
"Bhutan","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,2012,0.4076923077,"I",,2017,0.4076923077,"I",,,,"",
"Bhutan","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,2012,1.4138075314,"E",,2017,1.4138075314,"E",,,,"",
"Bhutan","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,4.4699809318,"I",,2017,5.8605246927,"I",,,,"",
"Bhutan","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.3609708407,"E",,2017,0.5392355045,"E",,,,"",
"Bhutan","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,38.0795012069,"E",,1997,46.3761502889,"E",,2002,82.3173102387,"E",,2007,101.3090562632,"E",,2012,172.8216172012,"E",,2017,212.2096371155,"E",,,,"",
"Bhutan","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,19.0781399497,"E",,1997,20.8765440735,"E",,2002,25.5230381157,"E",,2007,41.8478820059,"E",,2012,51.6235279986,"E",,2017,68.9853849619,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Bolivia (Plurinational State of)","Total population (1000 inhab)",1992,7160.92,"X",,1997,7937.458,"X",,2002,8742.814,"X",,2007,9558.439,"X",,2012,10377.676,"X",,2017,11192.855,"X",,,,"",
"Bolivia (Plurinational State of)","Gross Domestic Product (GDP) (current US$)",1992,5.643867693E9,"X",,1997,7.925736316E9,"X",,2002,7.90548515E9,"X",,2007,1.3120084507E10,"X",,2012,2.7084497483E10,"X",,2017,3.7508683068E10,"X",,,,"",
"Bolivia (Plurinational State of)","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.267797751,"E",,1997,0.3195676275,"E",,2002,0.3481522542,"E",,2007,0.3612800479,"E",,2012,0.3637630662,"I",,2017,0.3637630662,"I",,,,"",
"Bolivia (Plurinational State of)","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.2361062718,"I",,1997,0.2885888502,"I",,2002,0.3178861789,"I",,2007,0.3317266744,"I",,2012,0.3344947735,"I",,2017,0.3344947735,"I",,,,"",
"Bolivia (Plurinational State of)","SDG 6.4.2. Water Stress (%)",1992,0.8664932869,"E",,1997,1.0340012299,"E",,2002,1.126490383,"E",,2007,1.1689670094,"E",,2012,1.1770011274,"E",,2017,1.1770011274,"E",,,,"",
"Bolivia (Plurinational State of)","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,9.4878655312,"I",,2017,13.1286201198,"I",,,,"",
"Bolivia (Plurinational State of)","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.1628459208,"E",,2017,0.2530417391,"E",,,,"",
"Bolivia (Plurinational State of)","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,63.9162851169,"E",,1997,78.5525688672,"E",,2002,98.0936200296,"E",,2007,166.2252733138,"E",,2012,239.5899427446,"E",,2017,271.4587801794,"E",,,,"",
"Bolivia (Plurinational State of)","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,50.703027478,"E",,1997,64.3496720133,"E",,2002,75.4581000115,"E",,2007,73.281064855,"E",,2012,86.9935359803,"E",,2017,134.1179243038,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Bosnia and Herzegovina","Total population (1000 inhab)",1992,4233.676,"X",,1997,3736.07,"X",,2002,3759.387,"X",,2007,3762.786,"X",,2012,3604.972,"X",,2017,3351.525,"X",,,,"",
"Bosnia and Herzegovina","Gross Domestic Product (GDP) (current US$)",1992,4.734635595E9,"X",,1997,3.879200611E9,"X",,2002,6.896386224E9,"X",,2007,1.5778737138E10,"X",,2012,1.7226736264E10,"X",,2017,1.8080610875E10,"X",,,,"",
"Bosnia and Herzegovina","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,2002,1.0013333333,"E",,2007,1.0389333333,"E",,2012,1.1672,"E",,2017,1.0690666667,"E",,,,"",
"Bosnia and Herzegovina","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Bosnia and Herzegovina","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,2002,2.4933598938,"E",,2007,2.5869853918,"E",,2012,2.906374502,"E",,2017,2.6620185923,"E",,,,"",
"Bosnia and Herzegovina","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Bosnia and Herzegovina","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Bosnia and Herzegovina","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,91.2573731962,"E",,2007,65.6034434555,"E",,2012,35.178851504,"E",,2017,45.8262145249,"E",,,,"",
"Bosnia and Herzegovina","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,19.1377642173,"E",,2007,23.8519123545,"E",,2012,26.0898454002,"E",,2017,28.9812879695,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Botswana","Total population (1000 inhab)",1992,1363.554,"X",,1997,1540.425,"X",,2002,1704.642,"X",,2007,1875.459,"X",,2012,2039.556,"X",,2017,2205.08,"X",,,,"",
"Botswana","Gross Domestic Product (GDP) (current US$)",1992,4.069182434E9,"X",,1997,5.020265168E9,"X",,2002,5.438851395E9,"X",,2007,1.0939025528E10,"X",,2012,1.44202595E10,"X",,2017,1.740550354E10,"X",,,,"",
"Botswana","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.9232026144,"E",,1997,1.3369281046,"I",,2002,1.5897207368,"I",,2007,1.6016042781,"I",,2012,1.5882352941,"E",,2017,1.5767973856,"E",,,,"",
"Botswana","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.4411764706,"E",,1997,0.5741830065,"I",,2002,0.6451277481,"I",,2007,0.6239601901,"I",,2012,0.6070261438,"E",,2017,0.5637254902,"E",,,,"",
"Botswana","SDG 6.4.2. Water Stress (%)",1992,1.1816375614,"E",,1997,1.7111785005,"E",,2002,2.0347361516,"E",,2007,2.0499462892,"E",,2012,2.0328348845,"E",,2017,2.0181951271,"E",,,,"",
"Botswana","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,38.9523353332,"E",,1997,37.1038055123,"E",,2002,37.4385163082,"E",,2007,46.5396617388,"E",,2012,56.9178343912,"E",,2017,71.3695564556,"E",,,,"",
"Botswana","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.0304508306,"E",,1997,0.0208970181,"E",,2002,0.0174844028,"E",,2007,0.0427656108,"E",,2012,0.0525441972,"E",,2017,0.0857270512,"E",,,,"",
"Botswana","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,97.8629347336,"E",,1997,97.7115520181,"E",,2002,93.4042876055,"E",,2007,118.6257032863,"E",,2012,105.5408762225,"E",,2017,190.8515471855,"E",,,,"",
"Botswana","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,59.6978346924,"E",,1997,49.1567889762,"E",,2002,48.4515090021,"E",,2007,56.6982854921,"E",,2012,86.3094071861,"E",,2017,92.4700101914,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Brazil","Total population (1000 inhab)",1992,154259.38,"X",,1997,167209.04,"X",,2002,179537.52,"X",,2007,190130.443,"X",,2012,199287.299,"X",,2017,207833.823,"X",,,,"",
"Brazil","Gross Domestic Product (GDP) (current US$)",1992,3.62646104793E11,"X",,1997,8.8151235562E11,"X",,2002,5.12030132311E11,"X",,2007,1.397114247307E12,"X",,2012,2.465228293863E12,"X",,2017,2.053601668106E12,"X",,,,"",
"Brazil","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.5326317413,"E",,1997,0.6377934544,"E",,2002,0.6562969816,"E",,2007,0.7199028565,"I",,2012,0.8084422343,"I",,2017,0.759569793,"E",,,,"",
"Brazil","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.3846073783,"I",,2002,0.3746039089,"I",,2007,0.4047646583,"I",,2012,0.4635711808,"I",,2017,0.4559962993,"E",,,,"",
"Brazil","SDG 6.4.2. Water Stress (%)",1992,2.1776201734,"E",,1997,2.6077541371,"E",,2002,2.68321513,"E",,2007,2.9418439716,"E",,2012,3.3030969267,"E",,2017,3.1054373522,"E",,,,"",
"Brazil","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,17.7858057989,"I",,2002,17.6841581037,"I",,2007,19.7572649413,"E",,2012,21.0300432242,"E",,2017,22.0105277007,"E",,,,"",
"Brazil","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.1863078804,"E",,2002,0.2603423059,"E",,2007,0.2860086766,"E",,2012,0.2766013556,"E",,2017,0.2904017794,"E",,,,"",
"Brazil","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,22.6280527798,"E",,2002,24.235590088,"E",,2007,28.7779915064,"E",,2012,27.6582557216,"E",,2017,30.629535689,"E",,,,"",
"Brazil","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,62.6432118249,"E",,2002,52.4508504988,"E",,2007,55.2173822862,"E",,2012,65.4913532944,"E",,2017,68.2739195823,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Brunei Darussalam","Total population (1000 inhab)",1992,273.892,"X",,1997,311.958,"X",,2002,346.782,"X",,2007,374.965,"X",,2012,398.989,"X",,2017,424.473,"X",,,,"",
"Brunei Darussalam","Gross Domestic Product (GDP) (current US$)",1992,4.636736503E9,"X",,1997,5.758127022E9,"X",,2002,6.474732994E9,"X",,2007,1.3570654027E10,"X",,2012,1.9048443088E10,"X",,2017,1.2128166606E10,"X",,,,"",
"Brunei Darussalam","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.9568627451,"I",,1997,1.0823529412,"I",,2002,1.0823529412,"I",,2007,1.0823529412,"I",,2012,1.0823529412,"I",,2017,1.0823529412,"I",,,,"",
"Brunei Darussalam","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.0623529412,"I",,2002,0.0623529412,"I",,2007,0.0623529412,"I",,2012,0.0623529412,"I",,2017,0.0623529412,"I",,,,"",
"Brunei Darussalam","SDG 6.4.2. Water Stress (%)",1992,3.0645566441,"E",,1997,3.4664657121,"E",,2002,3.4664657121,"E",,2007,3.4664657121,"E",,2012,3.4664657121,"E",,2017,3.4664657121,"E",,,,"",
"Brunei Darussalam","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
